row,col,geo,clim,pH,EMF,EMF.plant,EMF.soil,plant.repl,plant.rich,plant.sor,bac.repl,bac.rich,bac.sor,bac.BC,fun.repl,fun.rich,fun.sor,fun.BC
Site32,Site9,250.8160399,4.116610998,0.866948542,5.524367493,2.363987328,4.993015133,0.571428571,0.285714286,0.857142857,0.7318492,0.095200805,0.827050006,0.860272727,0.420899008,0.063047285,0.483946293,0.716373984
Site33,Site9,283.4985778,3.033608981,1.193359891,4.858196849,2.638380192,4.07934144,0.777777778,0,0.777777778,0.750767133,0.080804637,0.83157177,0.853181818,0.435242557,0.100800967,0.536043524,0.699130081
Site34,Site9,336.1106311,3.898433118,1.365705083,5.568789494,3.363759069,4.438078565,0.461538462,0.384615385,0.846153846,0.726476363,0.221567739,0.948044102,0.967272727,0.408945687,0.163578275,0.572523962,0.794699187
Site35,Site9,409.8220213,3.713639617,1.041905025,6.196917824,3.70777362,4.965300122,0.461538462,0.384615385,0.846153846,0.791009354,0.129135837,0.920145191,0.947090909,0.385025012,0.175407455,0.560432467,0.792439024
Site36,Site9,427.590311,3.250250936,0.872171124,4.960346096,2.118873523,4.485020444,0.333333333,0.5,0.833333333,0.717200298,0.20446761,0.921667908,0.948545455,0.287988679,0.28851937,0.576508049,0.888520325
Site37,Site9,426.5041249,2.937664314,1.940189057,5.29804514,2.458921175,4.692865752,0.75,0.125,0.875,0.860482283,0.00492126,0.865403543,0.892,0.408372093,0.129302326,0.537674419,0.774276423
Site38,Site9,438.8249087,1.868773085,0.564038811,5.490422989,4.817817389,2.633131255,0.380952381,0.142857143,0.523809524,0.605680959,0.126471541,0.7321525,0.706818182,0.416222617,0.078152753,0.49437537,0.657398374
Site39,Site9,470.658827,1.78912999,1.410097027,4.363897878,0.746672498,4.299544728,0.7,0.1,0.8,0.681075151,0.112671421,0.793746572,0.809090909,0.482758621,0.055346276,0.538104897,0.702308943
Site40,Site9,522.3711482,1.554184268,1.336980884,4.510769254,2.253579287,3.907482522,0.526315789,0.052631579,0.578947368,0.703796317,0.080700159,0.784496476,0.794909091,0.379727216,0.128952263,0.508679479,0.738252033
Site41,Site9,548.4153396,1.301056367,1.543272857,3.686294343,1.21388978,3.480694986,0.555555556,0,0.555555556,0.69523351,0.026480501,0.721714011,0.715,0.40598097,0.100135931,0.506116901,0.659390244
Site42,Site9,557.3090052,1.362011089,1.470156715,5.291072421,3.251658957,4.173986272,0.384615385,0.307692308,0.692307692,0.712732375,0.054366889,0.767099263,0.790909091,0.362824805,0.161166906,0.523991711,0.691211382
Site43,Site9,588.0493793,1.207958188,1.42315348,4.864872346,2.353257196,4.257835544,0.571428571,0.142857143,0.714285714,0.712791633,0.070451672,0.783243305,0.802181818,0.39796076,0.125289665,0.523250425,0.688300813
Site44,Site9,612.6308368,1.130954117,1.237751834,4.248183397,2.31443902,3.562363569,0.333333333,0.25,0.583333333,0.6863879,0.100533808,0.786921708,0.797,0.389937107,0.090745732,0.480682839,0.648577236
Site45,Site9,610.7547862,1.084638591,0.550982357,3.132389349,1.862865956,2.518252066,0.625,0.125,0.75,0.609273066,0.05778192,0.667054986,0.630090909,0.392401216,0.106990881,0.499392097,0.656121951
Site46,Site9,646.4908892,1.067086785,0.955732429,4.176135671,2.673723842,3.208007163,0.347826087,0.217391304,0.565217391,0.653775122,0.121347094,0.775122216,0.782545455,0.377444988,0.113080685,0.490525672,0.649073171
Site47,Site9,675.6687352,0.881777613,0.981845337,4.827821281,2.532285418,4.110400088,0.588235294,0.058823529,0.647058824,0.69905132,0.075551492,0.774602812,0.781363636,0.414340198,0.111212815,0.525553013,0.711349593
Site48,Site9,680.6828258,0.703432903,0.326411349,3.186375917,0.722951676,3.10327768,0.416666667,0.25,0.666666667,0.673936233,0.041365414,0.715301648,0.695,0.41520979,0.061188811,0.476398601,0.629821138
Site49,Site9,736.6412944,1.135338821,1.036682444,5.020646934,2.552384285,4.323451179,0.56,0.28,0.84,0.667041114,0.091440126,0.75848124,0.765545455,0.422620769,0.053514608,0.476135377,0.634292683
Site50,Site9,756.6116913,0.840743506,0.540537194,3.49870769,2.307469543,2.629931522,0.6,0.1,0.7,0.630202711,0.029866859,0.660069569,0.605,0.366438356,0.133872976,0.500311333,0.644731707
Site51,Site9,750.9310812,1.053517974,0.665879151,3.034410775,1.148395771,2.808707159,0.555555556,0,0.555555556,0.735733302,0.06378053,0.799513833,0.819363636,0.37143752,0.140620106,0.512057626,0.753918699
Site52,Site9,805.8942115,1.426092426,0.409972654,3.342611118,0.91753736,3.214214411,0.454545455,0.181818182,0.636363636,0.665005417,0.123726977,0.788732394,0.806727273,0.342749529,0.143126177,0.485875706,0.707861789
Site53,Site9,822.5127873,1.561609978,0.934842103,4.094462097,1.404611729,3.845996068,0.52173913,0.217391304,0.739130435,0.701806882,0.069167913,0.770974796,0.776454545,0.443655723,0.077196096,0.520851819,0.693292683
Site54,Site9,658.345889,1.438278639,0.386471037,3.307142115,1.602053803,2.893201096,0.434782609,0.217391304,0.652173913,0.713402543,0.056572962,0.769975504,0.779090909,0.401906748,0.085058841,0.486965589,0.649715447
Site55,Site9,796.3388307,1.448294746,0.908729195,3.555012278,1.475188495,3.234490872,0.363636364,0.181818182,0.545454545,0.647837986,0.114614122,0.762452107,0.768818182,0.412266268,0.08960359,0.501869858,0.662666667
Site56,Site9,843.5409313,2.135590115,2.525118194,2.959558358,2.242992981,1.930794697,0.25,0.25,0.5,0.789562696,0.022952404,0.8125151,0.841,0.454520011,0.019311503,0.473831514,0.639081301
Site57,Site9,881.2727343,3.036391333,0.130564539,3.420439302,2.889015848,1.831117815,0.631578947,0.052631579,0.684210526,0.71641791,0.002343654,0.718761564,0.72,0.477442569,0.008026571,0.485469139,0.630300813
Site58,Site9,939.7750183,2.749596226,0.36296942,5.281913793,4.693108005,2.423499654,0.571428571,0.142857143,0.714285714,0.668080094,0.047349823,0.715429918,0.715181818,0.455238633,0.028523016,0.483761649,0.620837398
Site59,Site9,213.2444948,2.968607006,1.261253452,5.494229153,3.127047716,4.517535453,0.666666667,0.2,0.866666667,0.784874927,0.058987784,0.843862711,0.876727273,0.430307577,0.092873218,0.523180795,0.725829268
Site60,Site9,305.8791344,1.901413377,0.673713024,3.691066068,2.994464402,2.15804348,0.153846154,0.307692308,0.461538462,0.672448143,0.052150475,0.724598617,0.726454545,0.44472717,0.029686175,0.474413345,0.608479675
Site11,Site10,14.39409209,0.244555184,0.180179065,1.942153659,1.824324826,0.666182981,0.230769231,0.461538462,0.692307692,0.615264798,0.017356475,0.632621273,0.543818182,0.299205776,0.026137184,0.32534296,0.45804878
Site12,Site10,272.3634461,1.599870771,1.044516316,3.005649534,2.184381793,2.064559349,0.214285714,0.5,0.714285714,0.674331061,0.069691729,0.74402279,0.740727273,0.325655977,0.016909621,0.342565598,0.526219512
Site13,Site10,292.283099,1.559523394,2.138647157,5.46362907,2.212265983,4.995710344,0.1875,0.5625,0.75,0.744289812,0.028577499,0.772867311,0.779363636,0.337763178,0.007018068,0.344781245,0.577699187
Site14,Site10,324.9647924,2.514180228,2.600845627,4.351210932,1.545147255,4.067622959,0.214285714,0.5,0.714285714,0.758459743,0.030020155,0.788479898,0.816,0.317337903,0.036846615,0.354184519,0.544650407
Site15,Site10,391.4370154,2.789772754,2.112534249,4.937767899,2.167314299,4.436699286,0.285714286,0.333333333,0.619047619,0.696397233,0.056054506,0.752451739,0.770636364,0.343239016,0.041091995,0.384331011,0.593252033
Site16,Site10,277.2853935,1.348592756,2.54600852,3.509460831,2.174854091,2.754328413,0.4,0.3,0.7,0.775465257,0.006937562,0.782402819,0.810727273,0.325623583,0.019501134,0.345124717,0.591170732
Site17,Site10,285.3993688,1.376498183,1.856627752,5.406725018,4.007014867,3.629945906,0.25,0.416666667,0.666666667,0.704721931,0.040503673,0.745225603,0.744,0.425816024,0.000593472,0.426409496,0.604731707
Site18,Site10,287.2554128,1.011248232,1.141134075,2.975991645,2.162782119,2.044235745,0.333333333,0.222222222,0.555555556,0.5959586,0.098669295,0.694627896,0.686272727,0.320650506,0.034673213,0.355323719,0.492365854
Site19,Site10,293.0160226,1.14318589,1.138522784,3.283884046,1.011001926,3.124383064,0.4,0.3,0.7,0.666327879,0.07063726,0.736965139,0.746545455,0.382681564,0.046554935,0.429236499,0.622317073
Site20,Site10,230.4947025,0.835263871,1.245585707,4.275182679,2.854931184,3.182224831,0.32,0.44,0.76,0.625049155,0.101061738,0.726110893,0.723545455,0.421688522,0.006335642,0.428024164,0.594430894
Site21,Site10,241.7811753,0.582300785,1.295200232,4.045692812,3.169135095,2.514798815,0.222222222,0.481481481,0.703703704,0.713455328,0.015715823,0.729171152,0.737545455,0.382255781,0.060877773,0.443133554,0.615243902
Site22,Site10,198.6028469,0.833159385,2.452002052,4.534306041,3.976643111,2.178586892,0.333333333,0.416666667,0.75,0.771286582,0.009828824,0.781115406,0.766909091,0.419170673,0.013221154,0.432391827,0.624056911
Site23,Site10,70.64811741,0.401957765,0.82516789,3.997950826,2.058017546,3.427561026,0.769230769,0.076923077,0.846153846,0.764336918,0.024193548,0.788530466,0.794545455,0.458289963,0.002825279,0.461115242,0.698853659
Site24,Site10,29.55111055,0.158014244,0.248072625,0.980670478,0.82477827,0.530523695,0.769230769,0.076923077,0.846153846,0.624245039,0.013805004,0.638050043,0.582545455,0.369418567,0.083199486,0.452618053,0.602715447
Site25,Site10,70.44066851,0.539952109,0.514424286,0.882243399,0.603894297,0.643168013,0.533333333,0.066666667,0.6,0.603151105,0.033097177,0.636248282,0.585818182,0.397016638,0.032702238,0.429718876,0.583154472
Site26,Site10,85.31635704,0.215482808,0.603208172,2.35332584,2.066028174,1.126796385,0.5,0.125,0.625,0.631367576,0.033608117,0.664975692,0.642909091,0.381927182,0.01389092,0.395818102,0.469528455
Site27,Site10,93.19668013,0.533933484,0.634543662,2.130688528,1.981072295,0.784338042,0.571428571,0,0.571428571,0.593699839,0.082664526,0.676364366,0.639181818,0.445524146,0.007067138,0.452591284,0.577162602
Site28,Site10,302.4992668,2.303169797,0.302909732,1.64705283,0.911111789,1.372099972,0.526315789,0.263157895,0.789473684,0.691320426,0.005438329,0.696758756,0.694727273,0.433995327,0.015186916,0.449182243,0.61699187
Site29,Site10,304.085,1.917898561,0.582317846,2.481555044,2.101024077,1.320535219,0.333333333,0.416666667,0.75,0.629448851,0.070164735,0.699613586,0.693454545,0.433067309,0.015509712,0.448577022,0.621731707
Site30,Site10,250.5030294,1.813661181,0.268962951,1.012938008,0.868263639,0.521691156,0.5,0.3,0.8,0.608482371,0.065508431,0.673990802,0.642,0.364748401,0.062552127,0.427300528,0.589479675
Site31,Site10,213.2358258,2.562926968,0.240238753,3.631184263,3.341553863,1.421097089,0.666666667,0.066666667,0.733333333,0.615178387,0.05712518,0.672303568,0.652545455,0.381757693,0.065151095,0.446908788,0.644308943
Site32,Site10,223.3749882,3.344623016,0.438696853,2.117706131,1.147943272,1.779580147,0.666666667,0.166666667,0.833333333,0.68342664,0.034118517,0.717545157,0.735181818,0.460346399,0.02461258,0.484958979,0.718764228
Site33,Site10,256.6750824,2.248348542,0.112285504,2.775831793,2.318539186,1.52630868,0.625,0.125,0.75,0.635359708,0.019620457,0.654980165,0.627363636,0.461635418,0.062549236,0.524184654,0.68104878
Site34,Site10,299.2227122,3.12014943,0.060059688,2.710697503,2.213432787,1.564799108,0.545454545,0.272727273,0.818181818,0.614631417,0.279060008,0.893691425,0.921363636,0.4360601,0.125876461,0.561936561,0.800577236
Site35,Site10,369.0315012,2.929313817,0.26374037,3.209674349,2.720862036,1.702621276,0.545454545,0.272727273,0.818181818,0.643609414,0.188922117,0.83253153,0.863181818,0.399865024,0.137843766,0.53770879,0.781178862
Site36,Site10,385.877654,2.501409343,0.433474271,1.506872968,1.164708031,0.956096932,0.4,0.4,0.8,0.575452161,0.262460307,0.837912467,0.882909091,0.317666729,0.252832993,0.570499721,0.88704065
Site37,Site10,385.0436123,2.200032679,0.634543662,2.299358373,1.770632379,1.466938958,0.857142857,0,0.857142857,0.678142329,0.056377079,0.734519409,0.739090909,0.43236246,0.091262136,0.523624595,0.762715447
Site38,Site10,398.1021395,1.518996953,0.741606584,5.629489398,5.418910633,1.525306014,0.421052632,0.263157895,0.684210526,0.642893634,0.065699397,0.708593032,0.687090909,0.437557817,0.039777983,0.4773358,0.644699187
Site39,Site10,430.8522982,1.318255506,0.104451632,1.958350053,1.518497026,1.236649389,0.555555556,0.222222222,0.777777778,0.634657264,0.051747382,0.686404646,0.641363636,0.497285887,0.016887817,0.514173703,0.610390244
Site40,Site10,483.5219515,1.046254414,0.031335489,1.0306894,0.764078135,0.691740733,0.352941176,0.176470588,0.529411765,0.631353206,0.019515333,0.65086854,0.580272727,0.409899709,0.090909091,0.5008088,0.704821138
Site41,Site10,510.4125713,0.999196467,0.237627462,1.646957097,1.556197107,0.539182939,0.5,0.125,0.625,0.675418742,0.034857402,0.710276143,0.683454545,0.446543851,0.061880019,0.50842387,0.640203252
Site42,Site10,520.1556753,0.82363902,0.16451132,4.246674256,3.675139347,2.12781414,0.333333333,0.416666667,0.75,0.666005946,0.006937562,0.672943508,0.648909091,0.395135765,0.123438281,0.518574046,0.639430894
Site43,Site10,553.1059803,0.727182682,0.117508086,2.290972452,1.479620636,1.749079058,0.421052632,0.263157895,0.684210526,0.6763463,0.009210099,0.685556398,0.655363636,0.405287764,0.087215863,0.492503627,0.628439024
Site44,Site10,579.5051933,0.525711179,0.067893561,1.479749969,0.880116566,1.18956076,0.363636364,0.363636364,0.727272727,0.612815126,0.039495798,0.652310924,0.603818182,0.421348315,0.052434457,0.473782772,0.591325203
Site45,Site10,577.1368778,0.851359317,0.754663038,2.685638409,1.982369683,1.811867573,0.857142857,0,0.857142857,0.737708516,0.003511853,0.741220369,0.755909091,0.428209192,0.068779715,0.496988906,0.65398374
Site46,Site10,614.5629688,0.405031362,0.349912966,2.573677961,2.341786178,1.067640267,0.380952381,0.333333333,0.714285714,0.597965684,0.060515771,0.658481455,0.608454545,0.400382531,0.074912337,0.475294868,0.573398374
Site47,Site10,645.4629435,0.355955656,0.323800058,1.630706424,1.277645911,1.013323428,0.533333333,0.066666667,0.6,0.641371133,0.014336531,0.655707664,0.585,0.439140811,0.073031026,0.512171838,0.64104878
Site48,Site10,652.607645,0.799732815,1.632056744,2.398120772,1.745869182,1.644057187,0.272727273,0.363636364,0.636363636,0.670831009,0.019966537,0.690797546,0.663272727,0.451016075,0.022747953,0.473764028,0.612682927
Site49,Site10,711.4482957,0.545832601,0.268962951,3.352804203,2.584348219,2.135986963,0.434782609,0.391304348,0.826086957,0.635843054,0.030328738,0.666171792,0.615181818,0.451836243,0.015051174,0.466887417,0.596674797
Site50,Site10,733.3086946,0.195009339,1.846182588,6.335599665,2.896639983,5.634651712,0.666666667,0.222222222,0.888888889,0.747433728,0.031472081,0.778905809,0.808909091,0.411439714,0.095872603,0.507312317,0.710731707
Site51,Site10,729.0403284,0.585028018,1.971524546,1.889071759,1.556804476,1.070024269,0.5,0.125,0.625,0.698810952,0.002509,0.701319952,0.715727273,0.388162198,0.102681491,0.490843689,0.754821138
Site52,Site10,783.0584116,0.753350639,1.715618049,1.742217572,1.381361784,1.061678714,0.4,0.3,0.7,0.621438819,0.06292273,0.684361549,0.671272727,0.373647984,0.105211406,0.47885939,0.721715447
Site53,Site10,799.2471966,0.875506995,0.370803292,2.649808483,2.010641886,1.725921262,0.380952381,0.333333333,0.714285714,0.65010307,0.007920148,0.658023218,0.615727273,0.475046211,0.038817006,0.513863216,0.673430894
Site54,Site10,638.2009846,1.252895807,1.692116432,2.935372174,2.401562215,1.687871063,0.285714286,0.333333333,0.619047619,0.716185035,0.004724756,0.72090979,0.723454545,0.436132237,0.046717368,0.482849604,0.654089431
Site55,Site10,776.2238534,0.793445577,2.21437459,0.950298425,0.428055184,0.848431409,0.3,0.3,0.6,0.664596916,0.053710028,0.718306944,0.710909091,0.440218239,0.051286048,0.491504287,0.63900813
Site56,Site10,825.0336406,1.446737661,3.830763589,3.709043528,3.037342424,2.12874491,0.272727273,0.363636364,0.636363636,0.773790597,0.038382921,0.812173518,0.845818182,0.454333915,0.019197208,0.473531123,0.651097561
Site57,Site10,862.1366442,2.419127023,1.175080855,4.319863194,3.530487326,2.489352779,0.705882353,0.176470588,0.882352941,0.697857556,0.058946149,0.756803706,0.751363636,0.445370903,0.030477286,0.475848189,0.652731707
Site58,Site10,920.5738422,2.044728776,0.942675975,5.522181688,4.33183168,3.424868596,0.631578947,0.263157895,0.894736842,0.72432912,0.013972056,0.738301175,0.745272727,0.46887845,0.009982384,0.478860834,0.661829268
Site59,Site10,199.5110811,2.201335469,0.044391943,2.607637827,1.801348641,1.885449047,0.615384615,0.076923077,0.692307692,0.669078154,0.002301874,0.671380028,0.672545455,0.443158718,0.054573886,0.497732604,0.699422764
Site60,Site10,299.2227122,1.320628812,1.979358419,5.43442207,3.54282596,4.120840624,0.333333333,0.416666667,0.75,0.729941508,0.009160137,0.739101644,0.766090909,0.456790123,0.008818342,0.465608466,0.637121951
Site12,Site11,258.0013379,1.520740126,1.22469538,2.227112102,0.726062503,2.105436191,0.55,0.05,0.6,0.672387057,0.086943037,0.759330094,0.779090909,0.332623207,0.009231643,0.34185485,0.544065041
Site13,Site11,277.8977262,1.505678147,2.318826221,5.218976629,1.117071557,5.098025911,0.590909091,0.136363636,0.727272727,0.717943178,0.045911202,0.76385438,0.782272727,0.305902879,0.033149171,0.33905205,0.545260163
Site14,Site11,310.6093401,2.363998467,2.781024691,4.40531103,0.911082659,4.310068869,0.65,0.05,0.7,0.740588933,0.047351958,0.787940891,0.820090909,0.346651817,0.010719755,0.357371572,0.536585366
Site15,Site11,377.1643092,2.646256238,2.292713314,4.726476098,0.971925148,4.625466226,0.545454545,0.151515152,0.696969697,0.685972091,0.073339629,0.75931172,0.780636364,0.350152481,0.01497089,0.365123371,0.568715447
Site16,Site11,263.0470935,1.291837215,2.726187585,3.271616565,1.631582644,2.835738532,0.5,0.1875,0.6875,0.782296919,0.010420168,0.792717087,0.829454545,0.306650971,0.045615068,0.352266039,0.586341463
Site17,Site11,271.7685383,1.261501555,2.036806816,4.725480987,2.618581153,3.933599281,0.611111111,0.055555556,0.666666667,0.675272029,0.057819501,0.73309153,0.744090909,0.396474498,0.026730241,0.423204739,0.603317073
Site18,Site11,273.8799843,0.967446798,1.32131314,2.763450054,1.403347354,2.38060337,0.4,0.266666667,0.666666667,0.597056762,0.11582741,0.712884173,0.720181818,0.361546499,0.060755337,0.422301836,0.584146341
